NAME,B01001_002E,state,county,tract,block group
"Block Group 3, Census Tract 114, Lancaster County, Pennsylvania",856,42,071,011400,3
"Block Group 1, Census Tract 114, Lancaster County, Pennsylvania",413,42,071,011400,1
"Block Group 4, Census Tract 122, Lancaster County, Pennsylvania",1307,42,071,012200,4
"Block Group 1, Census Tract 122, Lancaster County, Pennsylvania",892,42,071,012200,1
"Block Group 2, Census Tract 119.01, Lancaster County, Pennsylvania",1566,42,071,011901,2
"Block Group 1, Census Tract 119.02, Lancaster County, Pennsylvania",925,42,071,011902,1
"Block Group 3, Census Tract 119.02, Lancaster County, Pennsylvania",546,42,071,011902,3
"Block Group 4, Census Tract 119.02, Lancaster County, Pennsylvania",1398,42,071,011902,4
"Block Group 1, Census Tract 121.03, Lancaster County, Pennsylvania",1492,42,071,012103,1
"Block Group 2, Census Tract 121.03, Lancaster County, Pennsylvania",744,42,071,012103,2
"Block Group 1, Census Tract 121.04, Lancaster County, Pennsylvania",2187,42,071,012104,1
"Block Group 2, Census Tract 121.04, Lancaster County, Pennsylvania",593,42,071,012104,2
"Block Group 3, Census Tract 121.04, Lancaster County, Pennsylvania",487,42,071,012104,3
"Block Group 1, Census Tract 124.03, Lancaster County, Pennsylvania",1366,42,071,012403,1
"Block Group 2, Census Tract 124.03, Lancaster County, Pennsylvania",905,42,071,012403,2
"Block Group 1, Census Tract 124.04, Lancaster County, Pennsylvania",779,42,071,012404,1
"Block Group 2, Census Tract 124.04, Lancaster County, Pennsylvania",1020,42,071,012404,2
"Block Group 3, Census Tract 124.04, Lancaster County, Pennsylvania",688,42,071,012404,3
"Block Group 4, Census Tract 124.04, Lancaster County, Pennsylvania",197,42,071,012404,4
"Block Group 4, Census Tract 125.01, Lancaster County, Pennsylvania",531,42,071,012501,4
"Block Group 1, Census Tract 133.03, Lancaster County, Pennsylvania",411,42,071,013303,1
"Block Group 3, Census Tract 133.03, Lancaster County, Pennsylvania",958,42,071,013303,3
"Block Group 1, Census Tract 133.04, Lancaster County, Pennsylvania",640,42,071,013304,1
"Block Group 2, Census Tract 133.04, Lancaster County, Pennsylvania",1036,42,071,013304,2
"Block Group 4, Census Tract 133.04, Lancaster County, Pennsylvania",933,42,071,013304,4
"Block Group 4, Census Tract 135.01, Lancaster County, Pennsylvania",559,42,071,013501,4
"Block Group 3, Census Tract 142.01, Lancaster County, Pennsylvania",852,42,071,014201,3
"Block Group 4, Census Tract 146.02, Lancaster County, Pennsylvania",1096,42,071,014602,4
"Block Group 2, Census Tract 147, Lancaster County, Pennsylvania",547,42,071,014700,2
"Block Group 3, Census Tract 147, Lancaster County, Pennsylvania",848,42,071,014700,3
"Block Group 1, Census Tract 138, Lancaster County, Pennsylvania",726,42,071,013800,1
"Block Group 3, Census Tract 136.02, Lancaster County, Pennsylvania",803,42,071,013602,3
"Block Group 1, Census Tract 136.02, Lancaster County, Pennsylvania",1254,42,071,013602,1
"Block Group 2, Census Tract 138, Lancaster County, Pennsylvania",587,42,071,013800,2
"Block Group 1, Census Tract 141.01, Lancaster County, Pennsylvania",939,42,071,014101,1
"Block Group 3, Census Tract 141.01, Lancaster County, Pennsylvania",1056,42,071,014101,3
"Block Group 1, Census Tract 145.01, Lancaster County, Pennsylvania",452,42,071,014501,1
"Block Group 3, Census Tract 145.01, Lancaster County, Pennsylvania",995,42,071,014501,3
"Block Group 1, Census Tract 145.02, Lancaster County, Pennsylvania",696,42,071,014502,1
"Block Group 2, Census Tract 145.02, Lancaster County, Pennsylvania",672,42,071,014502,2
"Block Group 3, Census Tract 145.02, Lancaster County, Pennsylvania",889,42,071,014502,3
"Block Group 1, Census Tract 6, Lancaster County, Pennsylvania",289,42,071,000600,1
"Block Group 3, Census Tract 6, Lancaster County, Pennsylvania",524,42,071,000600,3
"Block Group 4, Census Tract 6, Lancaster County, Pennsylvania",426,42,071,000600,4
"Block Group 1, Census Tract 101.02, Lancaster County, Pennsylvania",1302,42,071,010102,1
"Block Group 1, Census Tract 108.02, Lancaster County, Pennsylvania",884,42,071,010802,1
"Block Group 2, Census Tract 143, Lancaster County, Pennsylvania",899,42,071,014300,2
"Block Group 5, Census Tract 143, Lancaster County, Pennsylvania",587,42,071,014300,5
"Block Group 4, Census Tract 143, Lancaster County, Pennsylvania",764,42,071,014300,4
"Block Group 3, Census Tract 128, Lancaster County, Pennsylvania",760,42,071,012800,3
"Block Group 2, Census Tract 128, Lancaster County, Pennsylvania",847,42,071,012800,2
"Block Group 1, Census Tract 117.04, Lancaster County, Pennsylvania",1273,42,071,011704,1
"Block Group 2, Census Tract 117.04, Lancaster County, Pennsylvania",939,42,071,011704,2
"Block Group 2, Census Tract 117.05, Lancaster County, Pennsylvania",263,42,071,011705,2
"Block Group 3, Census Tract 117.05, Lancaster County, Pennsylvania",1207,42,071,011705,3
"Block Group 2, Census Tract 108.02, Lancaster County, Pennsylvania",799,42,071,010802,2
"Block Group 2, Census Tract 103, Lancaster County, Pennsylvania",1468,42,071,010300,2
"Block Group 4, Census Tract 103, Lancaster County, Pennsylvania",603,42,071,010300,4
"Block Group 1, Census Tract 103, Lancaster County, Pennsylvania",953,42,071,010300,1
"Block Group 1, Census Tract 113, Lancaster County, Pennsylvania",780,42,071,011300,1
"Block Group 2, Census Tract 113, Lancaster County, Pennsylvania",843,42,071,011300,2
"Block Group 2, Census Tract 115.03, Lancaster County, Pennsylvania",622,42,071,011503,2
"Block Group 3, Census Tract 115.03, Lancaster County, Pennsylvania",805,42,071,011503,3
"Block Group 1, Census Tract 115.03, Lancaster County, Pennsylvania",1088,42,071,011503,1
"Block Group 2, Census Tract 117.03, Lancaster County, Pennsylvania",929,42,071,011703,2
"Block Group 3, Census Tract 117.03, Lancaster County, Pennsylvania",1748,42,071,011703,3
"Block Group 4, Census Tract 117.03, Lancaster County, Pennsylvania",536,42,071,011703,4
"Block Group 5, Census Tract 120.01, Lancaster County, Pennsylvania",1014,42,071,012001,5
"Block Group 3, Census Tract 120.01, Lancaster County, Pennsylvania",224,42,071,012001,3
"Block Group 2, Census Tract 120.01, Lancaster County, Pennsylvania",221,42,071,012001,2
"Block Group 1, Census Tract 117.01, Lancaster County, Pennsylvania",943,42,071,011701,1
"Block Group 3, Census Tract 117.01, Lancaster County, Pennsylvania",464,42,071,011701,3
"Block Group 4, Census Tract 121.02, Lancaster County, Pennsylvania",429,42,071,012102,4
"Block Group 3, Census Tract 121.02, Lancaster County, Pennsylvania",798,42,071,012102,3
"Block Group 1, Census Tract 121.02, Lancaster County, Pennsylvania",1402,42,071,012102,1
"Block Group 2, Census Tract 124.02, Lancaster County, Pennsylvania",675,42,071,012402,2
"Block Group 3, Census Tract 124.02, Lancaster County, Pennsylvania",305,42,071,012402,3
"Block Group 3, Census Tract 125.01, Lancaster County, Pennsylvania",1051,42,071,012501,3
"Block Group 1, Census Tract 125.01, Lancaster County, Pennsylvania",1210,42,071,012501,1
"Block Group 5, Census Tract 140, Lancaster County, Pennsylvania",635,42,071,014000,5
"Block Group 3, Census Tract 140, Lancaster County, Pennsylvania",658,42,071,014000,3
"Block Group 1, Census Tract 140, Lancaster County, Pennsylvania",633,42,071,014000,1
"Block Group 2, Census Tract 140, Lancaster County, Pennsylvania",910,42,071,014000,2
"Block Group 3, Census Tract 10, Lancaster County, Pennsylvania",493,42,071,001000,3
"Block Group 2, Census Tract 10, Lancaster County, Pennsylvania",478,42,071,001000,2
"Block Group 1, Census Tract 10, Lancaster County, Pennsylvania",364,42,071,001000,1
"Block Group 4, Census Tract 10, Lancaster County, Pennsylvania",354,42,071,001000,4
"Block Group 4, Census Tract 3, Lancaster County, Pennsylvania",1008,42,071,000300,4
"Block Group 2, Census Tract 3, Lancaster County, Pennsylvania",554,42,071,000300,2
"Block Group 3, Census Tract 3, Lancaster County, Pennsylvania",641,42,071,000300,3
"Block Group 1, Census Tract 3, Lancaster County, Pennsylvania",543,42,071,000300,1
"Block Group 1, Census Tract 105.01, Lancaster County, Pennsylvania",810,42,071,010501,1
"Block Group 2, Census Tract 105.01, Lancaster County, Pennsylvania",1060,42,071,010501,2
"Block Group 1, Census Tract 112, Lancaster County, Pennsylvania",852,42,071,011200,1
"Block Group 2, Census Tract 131.01, Lancaster County, Pennsylvania",1121,42,071,013101,2
"Block Group 1, Census Tract 131.01, Lancaster County, Pennsylvania",1393,42,071,013101,1
"Block Group 2, Census Tract 4, Lancaster County, Pennsylvania",247,42,071,000400,2
"Block Group 1, Census Tract 4, Lancaster County, Pennsylvania",904,42,071,000400,1
"Block Group 4, Census Tract 4, Lancaster County, Pennsylvania",226,42,071,000400,4
"Block Group 3, Census Tract 4, Lancaster County, Pennsylvania",576,42,071,000400,3
"Block Group 2, Census Tract 12, Lancaster County, Pennsylvania",1126,42,071,001200,2
"Block Group 3, Census Tract 12, Lancaster County, Pennsylvania",761,42,071,001200,3
"Block Group 4, Census Tract 12, Lancaster County, Pennsylvania",239,42,071,001200,4
"Block Group 1, Census Tract 12, Lancaster County, Pennsylvania",555,42,071,001200,1
"Block Group 1, Census Tract 106, Lancaster County, Pennsylvania",360,42,071,010600,1
"Block Group 4, Census Tract 106, Lancaster County, Pennsylvania",1260,42,071,010600,4
"Block Group 3, Census Tract 106, Lancaster County, Pennsylvania",586,42,071,010600,3
"Block Group 5, Census Tract 106, Lancaster County, Pennsylvania",1322,42,071,010600,5
"Block Group 1, Census Tract 110, Lancaster County, Pennsylvania",684,42,071,011000,1
"Block Group 2, Census Tract 110, Lancaster County, Pennsylvania",558,42,071,011000,2
"Block Group 4, Census Tract 116, Lancaster County, Pennsylvania",1100,42,071,011600,4
"Block Group 3, Census Tract 116, Lancaster County, Pennsylvania",841,42,071,011600,3
"Block Group 2, Census Tract 118.05, Lancaster County, Pennsylvania",540,42,071,011805,2
"Block Group 1, Census Tract 118.05, Lancaster County, Pennsylvania",594,42,071,011805,1
"Block Group 3, Census Tract 123.01, Lancaster County, Pennsylvania",311,42,071,012301,3
"Block Group 1, Census Tract 123.01, Lancaster County, Pennsylvania",503,42,071,012301,1
"Block Group 3, Census Tract 126.01, Lancaster County, Pennsylvania",1458,42,071,012601,3
"Block Group 2, Census Tract 126.01, Lancaster County, Pennsylvania",1609,42,071,012601,2
"Block Group 4, Census Tract 101.01, Lancaster County, Pennsylvania",1495,42,071,010101,4
"Block Group 5, Census Tract 107.01, Lancaster County, Pennsylvania",766,42,071,010701,5
"Block Group 3, Census Tract 115.02, Lancaster County, Pennsylvania",852,42,071,011502,3
"Block Group 1, Census Tract 134, Lancaster County, Pennsylvania",865,42,071,013400,1
"Block Group 2, Census Tract 142.01, Lancaster County, Pennsylvania",847,42,071,014201,2
"Block Group 1, Census Tract 144.02, Lancaster County, Pennsylvania",1423,42,071,014402,1
"Block Group 2, Census Tract 144.02, Lancaster County, Pennsylvania",1146,42,071,014402,2
"Block Group 3, Census Tract 146.02, Lancaster County, Pennsylvania",1105,42,071,014602,3
"Block Group 2, Census Tract 146.02, Lancaster County, Pennsylvania",1220,42,071,014602,2
"Block Group 1, Census Tract 146.02, Lancaster County, Pennsylvania",845,42,071,014602,1
"Block Group 2, Census Tract 120.02, Lancaster County, Pennsylvania",422,42,071,012002,2
"Block Group 3, Census Tract 120.02, Lancaster County, Pennsylvania",772,42,071,012002,3
"Block Group 1, Census Tract 120.02, Lancaster County, Pennsylvania",628,42,071,012002,1
"Block Group 1, Census Tract 118.01, Lancaster County, Pennsylvania",294,42,071,011801,1
"Block Group 2, Census Tract 118.01, Lancaster County, Pennsylvania",1224,42,071,011801,2
"Block Group 3, Census Tract 118.02, Lancaster County, Pennsylvania",930,42,071,011802,3
"Block Group 1, Census Tract 118.03, Lancaster County, Pennsylvania",755,42,071,011803,1
"Block Group 4, Census Tract 118.02, Lancaster County, Pennsylvania",283,42,071,011802,4
"Block Group 2, Census Tract 118.02, Lancaster County, Pennsylvania",497,42,071,011802,2
"Block Group 1, Census Tract 118.02, Lancaster County, Pennsylvania",1259,42,071,011802,1
"Block Group 2, Census Tract 118.03, Lancaster County, Pennsylvania",531,42,071,011803,2
"Block Group 3, Census Tract 118.03, Lancaster County, Pennsylvania",674,42,071,011803,3
"Block Group 3, Census Tract 135.02, Lancaster County, Pennsylvania",795,42,071,013502,3
"Block Group 2, Census Tract 135.02, Lancaster County, Pennsylvania",323,42,071,013502,2
"Block Group 1, Census Tract 135.02, Lancaster County, Pennsylvania",477,42,071,013502,1
"Block Group 4, Census Tract 137.02, Lancaster County, Pennsylvania",1537,42,071,013702,4
"Block Group 3, Census Tract 137.02, Lancaster County, Pennsylvania",715,42,071,013702,3
"Block Group 1, Census Tract 141.02, Lancaster County, Pennsylvania",980,42,071,014102,1
"Block Group 2, Census Tract 141.02, Lancaster County, Pennsylvania",1899,42,071,014102,2
"Block Group 4, Census Tract 5, Lancaster County, Pennsylvania",933,42,071,000500,4
"Block Group 1, Census Tract 5, Lancaster County, Pennsylvania",520,42,071,000500,1
"Block Group 3, Census Tract 11, Lancaster County, Pennsylvania",189,42,071,001100,3
"Block Group 2, Census Tract 11, Lancaster County, Pennsylvania",660,42,071,001100,2
"Block Group 3, Census Tract 14, Lancaster County, Pennsylvania",556,42,071,001400,3
"Block Group 1, Census Tract 14, Lancaster County, Pennsylvania",603,42,071,001400,1
"Block Group 4, Census Tract 14, Lancaster County, Pennsylvania",972,42,071,001400,4
"Block Group 3, Census Tract 104, Lancaster County, Pennsylvania",705,42,071,010400,3
"Block Group 2, Census Tract 104, Lancaster County, Pennsylvania",328,42,071,010400,2
"Block Group 1, Census Tract 104, Lancaster County, Pennsylvania",899,42,071,010400,1
"Block Group 1, Census Tract 132.04, Lancaster County, Pennsylvania",1369,42,071,013204,1
"Block Group 5, Census Tract 132.04, Lancaster County, Pennsylvania",300,42,071,013204,5
"Block Group 2, Census Tract 135.03, Lancaster County, Pennsylvania",580,42,071,013503,2
"Block Group 1, Census Tract 135.03, Lancaster County, Pennsylvania",562,42,071,013503,1
"Block Group 2, Census Tract 139.02, Lancaster County, Pennsylvania",527,42,071,013902,2
"Block Group 1, Census Tract 139.02, Lancaster County, Pennsylvania",978,42,071,013902,1
"Block Group 3, Census Tract 142.02, Lancaster County, Pennsylvania",1070,42,071,014202,3
"Block Group 1, Census Tract 142.02, Lancaster County, Pennsylvania",503,42,071,014202,1
"Block Group 1, Census Tract 131.02, Lancaster County, Pennsylvania",1219,42,071,013102,1
"Block Group 1, Census Tract 139.01, Lancaster County, Pennsylvania",523,42,071,013901,1
"Block Group 4, Census Tract 139.01, Lancaster County, Pennsylvania",501,42,071,013901,4
"Block Group 2, Census Tract 139.01, Lancaster County, Pennsylvania",844,42,071,013901,2
"Block Group 2, Census Tract 144.01, Lancaster County, Pennsylvania",1306,42,071,014401,2
"Block Group 3, Census Tract 144.01, Lancaster County, Pennsylvania",597,42,071,014401,3
"Block Group 1, Census Tract 132.02, Lancaster County, Pennsylvania",613,42,071,013202,1
"Block Group 3, Census Tract 132.02, Lancaster County, Pennsylvania",1238,42,071,013202,3
"Block Group 1, Census Tract 146.01, Lancaster County, Pennsylvania",701,42,071,014601,1
"Block Group 2, Census Tract 146.01, Lancaster County, Pennsylvania",1225,42,071,014601,2
"Block Group 1, Census Tract 7, Lancaster County, Pennsylvania",466,42,071,000700,1
"Block Group 2, Census Tract 7, Lancaster County, Pennsylvania",338,42,071,000700,2
"Block Group 2, Census Tract 9, Lancaster County, Pennsylvania",289,42,071,000900,2
"Block Group 3, Census Tract 9, Lancaster County, Pennsylvania",248,42,071,000900,3
"Block Group 4, Census Tract 9, Lancaster County, Pennsylvania",683,42,071,000900,4
"Block Group 1, Census Tract 115.02, Lancaster County, Pennsylvania",868,42,071,011502,1
"Block Group 2, Census Tract 115.02, Lancaster County, Pennsylvania",1164,42,071,011502,2
"Block Group 3, Census Tract 1, Lancaster County, Pennsylvania",824,42,071,000100,3
"Block Group 2, Census Tract 1, Lancaster County, Pennsylvania",253,42,071,000100,2
"Block Group 1, Census Tract 1, Lancaster County, Pennsylvania",271,42,071,000100,1
"Block Group 1, Census Tract 111, Lancaster County, Pennsylvania",627,42,071,011100,1
"Block Group 3, Census Tract 111, Lancaster County, Pennsylvania",1654,42,071,011100,3
"Block Group 2, Census Tract 111, Lancaster County, Pennsylvania",637,42,071,011100,2
"Block Group 4, Census Tract 111, Lancaster County, Pennsylvania",1316,42,071,011100,4
"Block Group 2, Census Tract 118.04, Lancaster County, Pennsylvania",372,42,071,011804,2
